nodes;RANDOM_MAX;iterations;total_time;average_time;average_time_insert;average_time_search;average_time_delete;total_time_insert;total_time_search;total_time_delete;Olog(n)
690000;1000000;10;13974.599000;1397.459900;480.848200;452.290900;464.320800;4808.482000;4522.909000;4643.208000;5.838849
695000;1000000;10;14120.915000;1412.091500;487.159100;456.970900;467.961500;4871.591000;4569.709000;4679.615000;5.841985
700000;1000000;10;14278.881000;1427.888100;493.032600;462.735200;472.120300;4930.326000;4627.352000;4721.203000;5.845098
705000;1000000;10;14091.891000;1409.189100;485.025200;456.309600;467.854300;4850.252000;4563.096000;4678.543000;5.848189
710000;1000000;10;14410.150000;1441.015000;493.355500;465.867800;481.791700;4933.555000;4658.678000;4817.917000;5.851258
715000;1000000;10;14666.987000;1466.698700;507.015500;475.985600;483.697600;5070.155000;4759.856000;4836.976000;5.854306
720000;1000000;10;14795.740000;1479.574000;506.522000;482.544900;490.507100;5065.220000;4825.449000;4905.071000;5.857333
725000;1000000;10;15110.331000;1511.033100;519.992200;482.935300;508.105600;5199.922000;4829.353000;5081.056000;5.860338
730000;1000000;10;15189.166000;1518.916600;516.715400;485.477900;516.723300;5167.154000;4854.779000;5167.233000;5.863323
735000;1000000;10;15194.567000;1519.456700;520.808200;488.171400;510.477100;5208.082000;4881.714000;5104.771000;5.866287
740000;1000000;10;15119.732000;1511.973200;523.668800;484.714200;503.590200;5236.688000;4847.142000;5035.902000;5.869232
745000;1000000;10;15388.021000;1538.802100;526.062600;495.533100;517.206400;5260.626000;4955.331000;5172.064000;5.872156
750000;1000000;10;15302.867000;1530.286700;526.132700;494.576600;509.577400;5261.327000;4945.766000;5095.774000;5.875061
755000;1000000;10;15649.013000;1564.901300;541.082800;505.557900;518.260600;5410.828000;5055.579000;5182.606000;5.877947
760000;1000000;10;15455.414000;1545.541400;527.923100;509.513700;508.104600;5279.231000;5095.137000;5081.046000;5.880814
765000;1000000;10;15682.824000;1568.282400;543.700300;510.043000;514.539100;5437.003000;5100.430000;5145.391000;5.883661
770000;1000000;10;15873.520000;1587.352000;543.971800;514.082100;529.298100;5439.718000;5140.821000;5292.981000;5.886491
775000;1000000;10;15961.207000;1596.120700;547.468300;524.754000;523.898400;5474.683000;5247.540000;5238.984000;5.889302
780000;1000000;10;16452.842000;1645.284200;565.039200;533.251200;546.993800;5650.392000;5332.512000;5469.938000;5.892095
785000;1000000;10;16688.563000;1668.856300;578.117400;541.599600;549.139300;5781.174000;5415.996000;5491.393000;5.894870
790000;1000000;10;16650.022000;1665.002200;576.335800;543.195800;545.470600;5763.358000;5431.958000;5454.706000;5.897627
795000;1000000;10;16690.605000;1669.060500;576.298600;544.757100;548.004800;5762.986000;5447.571000;5480.048000;5.900367
800000;1000000;10;16609.294000;1660.929400;574.257900;539.789900;546.881600;5742.579000;5397.899000;5468.816000;5.903090
805000;1000000;10;17037.499000;1703.749900;589.994400;556.679500;557.076000;5899.944000;5566.795000;5570.760000;5.905796
810000;1000000;10;16754.692000;1675.469200;577.959600;548.961600;548.548000;5779.596000;5489.616000;5485.480000;5.908485
815000;1000000;10;16889.097000;1688.909700;580.096400;552.063200;556.750100;5800.964000;5520.632000;5567.501000;5.911158
820000;1000000;10;16990.427000;1699.042700;583.478400;554.638900;560.925400;5834.784000;5546.389000;5609.254000;5.913814
825000;1000000;10;17458.196000;1745.819600;597.358100;580.846800;567.614700;5973.581000;5808.468000;5676.147000;5.916454
830000;1000000;10;17502.856000;1750.285600;602.709100;572.432000;575.144500;6027.091000;5724.320000;5751.445000;5.919078
835000;1000000;10;17569.300000;1756.930000;608.503700;573.149400;575.276900;6085.037000;5731.494000;5752.769000;5.921687
840000;1000000;10;17464.381000;1746.438100;600.643500;571.727700;574.066900;6006.435000;5717.277000;5740.669000;5.924279
845000;1000000;10;17647.929000;1764.792900;607.587800;578.033600;579.171500;6075.878000;5780.336000;5791.715000;5.926857
850000;1000000;10;17660.743000;1766.074300;609.225800;580.021000;576.827500;6092.258000;5800.210000;5768.275000;5.929419
855000;1000000;10;17812.451000;1781.245100;614.216000;587.253600;579.775500;6142.160000;5872.536000;5797.755000;5.931966
860000;1000000;10;17652.919000;1765.291900;608.727000;577.522900;579.042000;6087.270000;5775.229000;5790.420000;5.934498
865000;1000000;10;17939.633000;1793.963300;619.796700;588.193100;585.973500;6197.967000;5881.931000;5859.735000;5.937016
870000;1000000;10;18067.257000;1806.725700;621.488500;592.293400;592.943800;6214.885000;5922.934000;5929.438000;5.939519
875000;1000000;10;18456.732000;1845.673200;636.867100;604.960500;603.845600;6368.671000;6049.605000;6038.456000;5.942008
880000;1000000;10;18703.779000;1870.377900;644.663900;613.680700;612.033300;6446.639000;6136.807000;6120.333000;5.944483
885000;1000000;10;18684.287000;1868.428700;648.002100;612.846400;607.580200;6480.021000;6128.464000;6075.802000;5.946943
890000;1000000;10;19106.464000;1910.646400;661.763600;623.899400;624.983400;6617.636000;6238.994000;6249.834000;5.949390
895000;1000000;10;19115.864000;1911.586400;663.363600;625.163200;623.059600;6633.636000;6251.632000;6230.596000;5.951823
900000;1000000;10;18810.583000;1881.058300;648.193800;617.579500;615.285000;6481.938000;6175.795000;6152.850000;5.954243
905000;1000000;10;18912.287000;1891.228700;652.061300;621.653800;617.513600;6520.613000;6216.538000;6175.136000;5.956649
910000;1000000;10;19166.541000;1916.654100;658.423900;632.403000;625.827200;6584.239000;6324.030000;6258.272000;5.959042
915000;1000000;10;19047.648000;1904.764800;655.249200;626.196400;623.319200;6552.492000;6261.964000;6233.192000;5.961421
920000;1000000;10;19465.649000;1946.564900;674.826900;639.546400;632.191600;6748.269000;6395.464000;6321.916000;5.963788
925000;1000000;10;19793.633000;1979.363300;681.516000;653.953100;643.894200;6815.160000;6539.531000;6438.942000;5.966142
930000;1000000;10;19586.028000;1958.602800;673.101000;648.352200;637.149600;6731.010000;6483.522000;6371.496000;5.968483
935000;1000000;10;19730.892000;1973.089200;684.416800;648.213300;640.459100;6844.168000;6482.133000;6404.591000;5.970812
940000;1000000;10;20242.272000;2024.227200;695.231800;657.338300;671.657100;6952.318000;6573.383000;6716.571000;5.973128
945000;1000000;10;21576.586000;2157.658600;747.296900;708.860600;701.501100;7472.969000;7088.606000;7015.011000;5.975432
950000;1000000;10;20609.305000;2060.930500;714.977600;684.868600;661.084300;7149.776000;6848.686000;6610.843000;5.977724
955000;1000000;10;20773.217000;2077.321700;718.644600;689.716700;668.960400;7186.446000;6897.167000;6689.604000;5.980003
960000;1000000;10;20889.939000;2088.993900;727.015600;691.614800;670.363500;7270.156000;6916.148000;6703.635000;5.982271
965000;1000000;10;21311.654000;2131.165400;743.510800;703.211700;684.442900;7435.108000;7032.117000;6844.429000;5.984528
970000;1000000;10;22698.555000;2269.855500;780.965100;748.008400;740.882000;7809.651000;7480.084000;7408.820000;5.986772
975000;1000000;10;23020.977000;2302.097700;822.662500;726.035900;753.399300;8226.625000;7260.359000;7533.993000;5.989005
980000;1000000;10;21281.079000;2128.107900;728.175600;707.673500;692.258800;7281.756000;7076.735000;6922.588000;5.991226
985000;1000000;10;21034.495000;2103.449500;729.949500;692.195200;681.304800;7299.495000;6921.952000;6813.048000;5.993436
990000;1000000;10;21376.981000;2137.698100;736.486400;706.581100;694.630600;7364.864000;7065.811000;6946.306000;5.995635
995000;1000000;10;23432.736000;2343.273600;800.393600;752.896900;789.983100;8003.936000;7528.969000;7899.831000;5.997823
1000000;1000000;10;22478.420000;2247.842000;793.147800;735.837100;718.857100;7931.478000;7358.371000;7188.571000;6.000000
